sample_index,unit_id,utterance_id,law_number,document_uri,annotation_id,concept_status,concept_id,proposed_concept,stance,start_char,end_char,evidence_text,justification
52,utt_5936a765677a1e5b9dc6::p0009-p0011,utt_5936a765677a1e5b9dc6,21419,http://datos.bcn.cl/recurso/cl/documento/696951,llm_000,in_codebook,acuerdos_moderacion,,support,476,638,"¡Si los que debieran generar las condiciones para una aprobación con amplias mayorías son los que fueron elegidos para gobernar, no los que están en la Oposición!","{""alternatives"":[{""concept_id"":""control_responsabilidad_individual"",""reason"":""Aunque el pasaje atribuye responsabilidad a actores políticos, no se refiere al control de personas sobre su situación previsional ni deriva consecuencias distributivas para beneficiarios; además, el libro excluye este uso institucional de la responsabilidad.""}],""coding"":""La cita exige que quienes gobiernan generen condiciones para una aprobación con amplias mayorías y presenta esa búsqueda de respaldo amplio como una obligación procedimental para sacar adelante la iniciativa."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""Apoya el valor de los acuerdos amplios porque atribuye a quienes gobiernan el deber de facilitar una aprobación amplia, en vez de aceptar la falta de convergencia."",""uncertainty"":""La cita no utiliza literalmente los términos acuerdo, compromiso o moderación; la codificación se basa en la exigencia explícita de una aprobación con amplias mayorías. La frontera con una mera crítica al trámite legislativo requiere revisión.""}"
54,utt_5936a765677a1e5b9dc6::p0013-p0016,utt_5936a765677a1e5b9dc6,21419,http://datos.bcn.cl/recurso/cl/documento/696951,llm_000,in_codebook,conciencia_costos,,support,396,432,ni siquiera está del todo financiado,"{""alternatives"":[],""coding"":""La afirmación enfática de que el proyecto no está completamente financiado presenta una carencia de financiamiento como un defecto relevante de la reforma, compatible con la preocupación por su viabilidad financiera."",""context_evidence"":[],""criterion_reference"":""orientation_anchor"",""stance"":""La cita respalda la proposición de que una reforma sin financiamiento sostenible no es financieramente viable; el hablante no la presenta como financiada o sostenible."",""uncertainty"":""La cita no explicita una consecuencia concreta como rechazar, reducir o postergar el proyecto; la relación entre la falta de financiamiento y la exigencia de responsabilidad política aparece de forma implícita en el pasaje.""}"
59,utt_6832b5e4cbc5440edce3::p0011-p0014,utt_6832b5e4cbc5440edce3,21419,http://datos.bcn.cl/recurso/cl/documento/696951,llm_000,in_codebook,igualdad_universalismo,,support,122,238,hay un complemento igual en esta ley -que quede claro- al esquema de otras normas o escenarios que son equivalentes.,"{""alternatives"":[],""coding"":""La cita establece un mismo complemento para normas o escenarios equivalentes, usando la comparabilidad como criterio de igualdad del beneficio."",""context_evidence"":[],""criterion_reference"":""include:2"",""stance"":""Apoya que situaciones previsionales comparables reciban igual trato y nivel de protección."",""uncertainty"":""""}"
59,utt_6832b5e4cbc5440edce3::p0011-p0014,utt_6832b5e4cbc5440edce3,21419,http://datos.bcn.cl/recurso/cl/documento/696951,llm_001,in_codebook,igualdad_universalismo,,support,301,517,"Pero también uno tiene que ver qué pasa, por ejemplo, con el mundo de la invalidez. ¿No tiene un elemento similar? ¿Van a quedar separados de lo que se pueda hacer con respecto a las pensiones Valech , Rettig u otra?","{""alternatives"":[{""concept_id"":""necesidad_material"",""reason"":""La invalidez puede asociarse a vulnerabilidad, pero el fragmento no menciona carencia económica ni necesidades básicas; la razón expresada es el trato similar.""}],""coding"":""Las preguntas retóricas cuestionan que el grupo en situación de invalidez quede excluido de un elemento similar al previsto para pensiones comparables, apelando a la igualdad de trato."",""context_evidence"":[],""criterion_reference"":""include:2"",""stance"":""Apoya extender un tratamiento equivalente y rechaza una separación basada únicamente en la categoría del grupo."",""uncertainty"":""La orientación igualitaria se formula mediante preguntas retóricas y no mediante una obligación expresamente formulada.""}"
61,utt_6832b5e4cbc5440edce3::p0016-p0019,utt_6832b5e4cbc5440edce3,21419,http://datos.bcn.cl/recurso/cl/documento/696951,llm_000,in_codebook,igualdad_universalismo,,support,99,312,"Espero que haya un escenario donde podamos enfrentar esto, pero globalmente: con todas las personas que reciben algún tipo de ayuda del Estado, en términos de generar un equivalente, pero no de forma parcializada.","{""alternatives"":[],""coding"":""La cita propone abordar la medida globalmente, incluyendo a todas las personas que reciben ayuda estatal y generando un equivalente, en lugar de aplicarla de forma parcializada. Esto justifica un alcance universal o una regla común de protección."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""El hablante apoya que la protección se otorgue de manera igual o universal, sin limitarla parcialmente entre las personas destinatarias."",""uncertainty"":""El referente de «esto» y el contenido exacto de «generar un equivalente» no se especifican por completo; la codificación se basa en la exigencia explícita de incluir a todas las personas y evitar la parcialización.""}"
62,utt_6832b5e4cbc5440edce3::p0020-p0023,utt_6832b5e4cbc5440edce3,21419,http://datos.bcn.cl/recurso/cl/documento/696951,llm_000,in_codebook,acuerdos_moderacion,,support,447,506,"se podrá resolver hacia delante, de forma mancomunada ojalá","{""alternatives"":[{""concept_id"":""igualdad_universalismo"",""reason"":""La inclusión de todos los sectores aparece en otra parte de la oración; este fragmento fundamenta la forma conjunta de resolver, no la extensión de la cobertura.""}],""coding"":""La preferencia por resolver el asunto de forma mancomunada, reforzada por «ojalá», presenta la actuación conjunta como una vía deseable para alcanzar la solución previsional."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""Apoya la proposición de que la concertación y la resolución conjunta otorgan valor o legitimidad a la solución."",""uncertainty"":""«Mancomunada» no explicita por sí sola un acuerdo amplio, compromiso o moderación entre posiciones contrapuestas; se interpreta provisionalmente como una defensa de la resolución conjunta.""}"
62,utt_6832b5e4cbc5440edce3::p0020-p0023,utt_6832b5e4cbc5440edce3,21419,http://datos.bcn.cl/recurso/cl/documento/696951,llm_001,in_codebook,igualdad_universalismo,,support,431,581,"Distinto es que se podrá resolver hacia delante, de forma mancomunada ojalá, pero incluyendo a todos los sectores que reciben alguna ayuda del Estado.","{""alternatives"":[{""concept_id"":""acuerdos_moderacion"",""reason"":""Aunque la oración también menciona una resolución mancomunada, el fundamento de esta codificación es incluir a todos los sectores, no el valor procedimental del acuerdo.""},{""concept_id"":""necesidad_material"",""reason"":""Los receptores de ayuda podrían ser personas vulnerables, pero el enunciado no prioriza a quienes tienen mayor carencia; exige incluir a todo el conjunto mencionado.""}],""coding"":""La exigencia de incluir a todos los sectores que reciben ayuda estatal formula una regla de cobertura amplia y no parcializada. El contexto inmediato aclara que se busca generar un equivalente para todas las personas receptoras de ayuda."",""context_evidence"":[{""source"":""previous_context"",""text"":""Espero que haya un escenario donde podamos enfrentar esto, pero globalmente: con todas las personas que reciben algún tipo de ayuda del Estado, en términos de generar un equivalente, pero no de forma parcializada.""}],""criterion_reference"":""include:1"",""stance"":""Apoya la proposición de extender la protección de manera igual o universal dentro del conjunto de personas que reciben ayuda estatal."",""uncertainty"":""La referencia a todos los sectores no usa literalmente lenguaje de derecho universal o igualdad de trato, aunque la inclusión del conjunto y el rechazo de la parcialización permiten esta codificación provisional.""}"
64,utt_bde4e376c13333198b6a::p0002-p0003,utt_bde4e376c13333198b6a,21419,http://datos.bcn.cl/recurso/cl/documento/697505,llm_000,in_codebook,igualdad_universalismo,,support,441,726,"La idea fundamental de la iniciativa, modificada mediante indicación del Ejecutivo, apunta a generar un efectivo e inmediato aumento de las pensiones de las personas adultas mayores, mediante la creación de una pensión garantizada universal en reemplazo de la pensión básica universal.","{""alternatives"":[],""coding"":""La cita presenta la creación de una pensión explícitamente universal como el mecanismo central para organizar la protección previsional, lo que respalda una cobertura universal del beneficio."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""La afirmación apoya que la protección previsional se otorgue mediante un beneficio de alcance universal."",""uncertainty"":""""}"
65,utt_bde4e376c13333198b6a::p0004,utt_bde4e376c13333198b6a,21419,http://datos.bcn.cl/recurso/cl/documento/697505,llm_000,in_codebook,necesidad_material,,support,146,265,"proponía aumentar la cobertura del pilar solidario, pasando del 60 al 80 por ciento de la población de menores recursos","{""alternatives"":[{""concept_id"":""solidaridad_intergeneracional"",""reason"":""Aunque se menciona el pilar solidario, no se explicita una transferencia de recursos o distribución de riesgos entre generaciones.""},{""concept_id"":""igualdad_universalismo"",""reason"":""Se menciona la cobertura, pero la regla no se justifica por igualdad o universalidad, sino por la focalización en personas de menores recursos.""}],""coding"":""La propuesta focaliza la ampliación de cobertura en la población de menores recursos, usando la carencia económica como criterio de asignación de mayor protección previsional."",""context_evidence"":[],""criterion_reference"":""include:2"",""stance"":""La focalización y expansión de la cobertura para personas con menores recursos respalda la proposición de que quienes enfrentan mayores necesidades materiales deben recibir mayor protección."",""uncertainty"":""""}"
66,utt_bde4e376c13333198b6a::p0005-p0006,utt_bde4e376c13333198b6a,21419,http://datos.bcn.cl/recurso/cl/documento/697505,llm_000,in_codebook,necesidad_material,,support,482,720,"El objetivo de esas modificaciones apuntó a mejorar el proyecto inicial, con el fin de aumentar las pensiones de los actuales y futuros pensionados mayores de 65 años de edad pertenecientes al 90 por ciento más vulnerable de la población.","{""alternatives"":[],""coding"":""La cita justifica aumentar las pensiones focalizando la protección en el 90 por ciento más vulnerable de la población; la vulnerabilidad se usa como criterio distributivo."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""La orientación de la cita apoya que quienes enfrentan mayores necesidades materiales reciban mayor protección previsional."",""uncertainty"":""""}"
